customer_id,type_of_client,total_ytd_order,total_quantity,avg_quantity,total_order_amount_ytd,avg_total_order_amount_ytd,completed_years_of_education,education_over_age,loyalty,YTD_amount_negative,total_order_amount_Q1,total_order_amount_Q2,total_order_amount_Q3,total_order_amount_Q4,Q4_amount_negative,sex,marital_status,employment_type,occupation,country_of_origins,age,education,completed_years_of_education,marital_status,relationship_in_household,race
3754302965,Wholesaler,44,152,3.4545,428.34,9.735000,13,16.3416,28,1,0.00,177.26,109.68,141.40,1,1,0,Private,Other-service,United-States,35,Bachelors,13,Never-married,Not-in-family,White
3756888503,NULL,12,32,2.6667,148.73,12.394167,9,3.6000,0,1,0.00,148.73,0.00,0.00,1,0,1,Private,Prof-specialty,United-States,30,HS-grad,9,Married-civ-spouse,Wife,White
3757853992,NULL,129,408,3.1628,905.09,7.016202,9,28.3155,9,1,402.86,168.00,334.23,0.00,1,0,0,State-gov,Other-service,United-States,41,HS-grad,9,Never-married,Not-in-family,White
3761343598,NULL,143,227,1.5874,487.41,3.408462,13,44.2585,14,1,0.00,0.00,0.00,487.41,1,1,0,Federal-gov,Exec-managerial,United-States,42,Bachelors,13,Never-married,Not-in-family,White
3761657887,NULL,168,486,2.8929,1903.50,11.330357,13,43.6800,29,1,1136.48,-34.80,0.00,801.82,1,1,0,Private,Prof-specialty,United-States,50,Bachelors,13,Divorced,Not-in-family,White
3763892565,NULL,54,473,8.7593,746.68,13.827407,9,17.9982,3,1,0.00,450.85,0.00,295.83,1,1,1,Private,Craft-repair,United-States,27,HS-grad,9,Married-civ-spouse,Husband,White
3764297840,NULL,252,565,2.2421,1519.82,6.031032,15,118.1376,28,1,200.30,336.40,390.24,592.88,1,1,1,Private,Prof-specialty,United-States,32,Prof-school,15,Married-civ-spouse,Husband,White
3764899405,NULL,37,228,6.1622,577.43,15.606216,9,7.7441,4,1,0.00,385.84,0.00,191.59,1,1,0,Private,Craft-repair,United-States,43,HS-grad,9,Divorced,Not-in-family,White
3765792637,NULL,114,172,1.5088,291.62,2.558070,10,26.5164,3,1,0.00,0.00,0.00,291.62,1,1,1,Private,Sales,United-States,43,Some-college,10,Married-civ-spouse,Husband,White
3770548747,NULL,19,21,1.1053,39.26,2.066316,10,5.7570,2,1,0.00,0.00,39.26,0.00,1,1,1,Private,Sales,United-States,33,Some-college,10,Married-civ-spouse,Husband,White
3770630619,NULL,93,398,4.2796,1618.69,17.405269,12,31.8897,0,1,0.00,1618.69,0.00,0.00,1,1,1,Private,Exec-managerial,Puerto-Rico,35,Assoc-acdm,12,Married-civ-spouse,Husband,White
3772955573,NULL,63,178,2.8254,586.72,9.313016,9,11.5731,23,1,429.07,0.00,0.00,157.65,1,0,0,Private,Sales,United-States,49,HS-grad,9,Divorced,Own-child,White
3773890243,Wholesaler,43,215,5.0000,332.00,7.720930,10,10.0018,9,1,122.36,72.86,136.78,0.00,1,0,0,Private,Adm-clerical,United-States,43,Some-college,10,Never-married,Unmarried,Black
3773963310,NULL,45,207,4.6000,356.76,7.928000,10,23.6835,15,1,-53.10,206.97,202.89,0.00,1,1,0,Private,Prof-specialty,United-States,19,Some-college,10,Never-married,Own-child,White
3776242257,NULL,317,1243,3.9211,3335.47,10.521987,13,121.2208,24,1,0.00,1245.48,935.09,1154.90,1,0,0,Private,Exec-managerial,United-States,34,Bachelors,13,Separated,Not-in-family,White
3776291621,NULL,10,17,1.7000,122.35,12.235000,7,2.1880,23,1,0.00,0.00,0.00,122.35,1,0,0,Self-emp-not-inc,Handlers-cleaners,Nicaragua,32,11th,7,Separated,Unmarried,White
3776860389,NULL,307,1120,3.6482,2685.51,8.747590,9,145.4259,22,1,1177.18,0.00,1259.03,249.30,1,1,0,Private,Other-service,United-States,19,HS-grad,9,Never-married,Own-child,White
3779569755,Wholesaler,82,4406,53.7317,1753.22,21.380732,9,15.0634,10,1,0.00,1353.69,0.00,399.53,1,1,1,Private,Farming-fishing,United-States,49,HS-grad,9,Married-civ-spouse,Husband,White
3779915334,NULL,59,204,3.4576,486.43,8.244576,10,14.0479,20,1,98.63,0.00,136.15,251.65,1,1,1,Private,Tech-support,United-States,42,Some-college,10,Married-civ-spouse,Husband,White
3779936321,Wholesaler,27,-223,-8.2593,-87.40,-3.237037,9,6.9417,15,0,0.00,44.06,-105.42,-26.04,0,1,0,Private,Machine-op-inspct,United-States,35,HS-grad,9,Never-married,Own-child,White
3780083412,NULL,47,153,3.2553,581.77,12.378085,4,4.4744,18,1,323.25,-33.80,0.00,292.32,1,1,1,Private,Exec-managerial,United-States,42,7th-8th,4,Married-civ-spouse,Husband,White
3780258358,NULL,35,1305,37.2857,1962.97,56.084857,12,21.0000,19,1,1222.15,109.95,596.85,34.02,1,1,0,Private,Prof-specialty,United-States,20,Assoc-acdm,12,Never-married,Not-in-family,White
3780476312,NULL,7,23,3.2857,108.35,15.478571,9,2.1000,0,1,108.35,0.00,0.00,0.00,1,0,1,Private,Exec-managerial,Outlying-US(Guam-USVI-etc),30,HS-grad,9,Married-civ-spouse,Wife,White
3781496787,NULL,134,563,4.2015,1235.40,9.219403,9,25.6610,30,1,397.25,308.49,132.16,397.50,1,0,0,Private,Machine-op-inspct,United-States,47,HS-grad,9,Divorced,Unmarried,White
3783323643,NULL,35,525,15.0000,777.52,22.214857,6,3.3880,6,1,0.00,0.00,455.89,321.63,1,0,0,Private,Other-service,United-States,62,10th,6,Divorced,Own-child,White
3783748251,Wholesaler,11,41,3.7273,124.45,11.313636,14,5.3108,0,1,0.00,0.00,0.00,124.45,1,1,1,Self-emp-not-inc,Craft-repair,United-States,29,Masters,14,Married-civ-spouse,Husband,White
3784211277,NULL,78,343,4.3974,813.79,10.433205,12,24.0006,6,1,262.21,273.03,278.55,0.00,1,1,1,Private,Protective-serv,United-States,39,Assoc-acdm,12,Married-civ-spouse,Husband,Black
3785011735,Wholesaler,24,112,4.6667,277.49,11.562083,9,3.6000,13,1,0.00,0.00,0.00,277.49,1,0,1,Private,Other-service,United-States,60,HS-grad,9,Married-civ-spouse,Wife,White
3785841552,NULL,33,116,3.5152,738.85,22.389394,13,9.5337,0,1,0.00,738.85,0.00,0.00,1,1,1,Federal-gov,Exec-managerial,United-States,45,Bachelors,13,Married-civ-spouse,Husband,White
3786373308,NULL,1,250,250.0000,85.00,85.000000,10,0.2041,0,1,0.00,85.00,0.00,0.00,1,0,0,Private,Adm-clerical,United-States,49,Some-college,10,Divorced,Unmarried,White
3788655976,NULL,8,26,3.2500,73.50,9.187500,10,2.2224,12,1,0.00,0.00,73.50,0.00,1,1,0,Private,Prof-specialty,United-States,36,Some-college,10,Never-married,Not-in-family,White
3789132834,Wholesaler,80,246,3.0750,573.90,7.173750,13,34.6640,21,1,0.00,234.44,220.80,118.66,1,1,1,Private,Adm-clerical,United-States,30,Bachelors,13,Married-civ-spouse,Husband,White
3789964933,Personal,130,177,1.3615,508.32,3.910154,10,61.9060,10,1,0.00,0.00,93.16,415.16,1,1,0,Private,Craft-repair,United-States,21,Some-college,10,Divorced,Own-child,White
3791372784,Wholesaler,191,389,2.0366,541.01,2.832513,11,55.2945,0,1,0.00,0.00,0.00,541.01,1,0,1,Private,Tech-support,United-States,38,Assoc-voc,11,Married-civ-spouse,Wife,White
3792532787,Wholesaler,154,436,2.8312,867.99,5.636299,14,82.9290,6,1,0.00,0.00,0.00,867.99,1,1,0,Private,Tech-support,United-States,26,Masters,14,Never-married,Other-relative,White
3796292265,NULL,31,299,9.6452,266.59,8.599677,3,5.1677,23,1,158.27,-28.05,136.37,0.00,1,1,0,Private,Handlers-cleaners,Mexico,18,5th-6th,3,Never-married,Other-relative,White
3796598360,NULL,21,78,3.7143,250.86,11.945714,6,2.5200,9,1,0.00,170.83,80.03,0.00,1,1,1,Private,Other-service,El-Salvador,50,10th,6,Married-civ-spouse,Husband,White
3797284865,Wholesaler,58,154,2.6552,575.35,9.919828,13,16.3908,25,1,0.00,0.00,318.06,257.29,1,1,1,Local-gov,Prof-specialty,Philippines,46,Bachelors,13,Married-civ-spouse,Husband,Asian-Pac-Islander
3797341717,NULL,44,128,2.9091,521.06,11.842273,14,15.0260,0,1,0.00,0.00,521.06,0.00,1,1,1,State-gov,Prof-specialty,United-States,41,Masters,14,Married-civ-spouse,Husband,White
3798614922,NULL,24,103,4.2917,350.72,14.613333,9,5.0232,0,1,350.72,0.00,0.00,0.00,1,1,1,Private,Adm-clerical,United-States,43,HS-grad,9,Married-civ-spouse,Husband,White
3798914690,NULL,98,378,3.8571,1371.87,13.998673,9,16.6404,23,1,0.00,556.65,439.02,376.20,1,1,1,Private,Exec-managerial,United-States,53,HS-grad,9,Married-civ-spouse,Husband,White
3799930130,Wholesaler,219,524,2.3927,1488.27,6.795753,13,72.9927,27,1,420.88,242.51,591.39,233.49,1,0,0,Private,Exec-managerial,United-States,39,Bachelors,13,Never-married,Not-in-family,White
3800471715,NULL,144,447,3.1042,1731.07,12.021319,9,61.7184,22,1,833.60,126.85,0.00,770.62,1,0,0,Private,Adm-clerical,Germany,21,HS-grad,9,Never-married,Unmarried,White
3802492453,NULL,123,454,3.7213,2064.39,16.921230,10,28.6098,22,1,267.70,1046.08,750.61,0.00,1,0,0,Private,Adm-clerical,United-States,43,Some-college,10,Separated,Own-child,White
3803400513,Wholesaler,96,657,6.8438,1536.69,16.007188,9,27.8688,23,1,-24.95,443.17,667.67,450.80,1,1,1,Private,Prof-specialty,United-States,31,HS-grad,9,Married-civ-spouse,Husband,White
3804882707,NULL,1,2,2.0000,4.16,4.160000,4,0.2000,0,1,0.00,0.00,4.16,0.00,1,1,0,Private,Other-service,United-States,20,7th-8th,4,Never-married,Own-child,White
3808084582,NULL,34,153,4.5000,597.55,17.575000,10,7.3916,0,1,597.55,0.00,0.00,0.00,1,1,1,Federal-gov,Prof-specialty,United-States,46,Some-college,10,Married-civ-spouse,Husband,White
3810857558,NULL,1066,30583,28.6895,56064.80,52.593621,12,304.5562,30,1,19967.85,8861.94,23406.41,3828.60,1,0,1,Local-gov,Exec-managerial,United-States,42,Assoc-acdm,12,Married-civ-spouse,Wife,White
3812259739,Wholesaler,27,86,3.1852,289.99,10.740370,10,5.1921,1,1,0.00,0.00,0.00,289.99,1,1,1,Private,Exec-managerial,United-States,52,Some-college,10,Married-civ-spouse,Husband,White
3813028845,Wholesaler,68,358,5.2647,510.55,7.508088,13,18.0404,4,1,0.00,0.00,274.00,236.55,1,0,0,Private,Exec-managerial,United-States,49,Bachelors,13,Divorced,Not-in-family,White
3813502879,NULL,3,8,2.6667,19.40,6.466667,7,0.3750,0,1,0.00,0.00,0.00,19.40,1,1,1,Self-emp-not-inc,Craft-repair,United-States,56,11th,7,Married-civ-spouse,Husband,White
3813891518,NULL,47,114,2.4255,104.81,2.230000,10,11.7500,9,1,0.00,0.00,73.00,31.81,1,1,1,Private,Machine-op-inspct,United-States,40,Some-college,10,Married-civ-spouse,Husband,Other
3813928187,NULL,50,122,2.4400,485.10,9.702000,9,25.0000,21,1,0.00,177.87,198.12,109.11,1,0,0,Private,Sales,United-States,18,HS-grad,9,Never-married,Not-in-family,White
3814327985,NULL,38,132,3.4737,445.42,11.721579,10,6.5512,12,1,0.00,216.81,0.00,228.61,1,1,1,Private,Protective-serv,United-States,58,Some-college,10,Married-civ-spouse,Husband,White
3814557925,NULL,6,25,4.1667,118.75,19.791667,9,1.5000,0,1,118.75,0.00,0.00,0.00,1,0,0,Private,Sales,United-States,36,HS-grad,9,Never-married,Other-relative,Asian-Pac-Islander
3822456133,Wholesaler,96,222,2.3125,424.81,4.425104,13,52.0032,8,1,-30.00,203.40,41.45,209.96,1,1,0,Private,Prof-specialty,United-States,24,Bachelors,13,Never-married,Own-child,White
3825354710,Wholesaler,424,1076,2.5377,2828.55,6.671108,10,212.0000,25,1,707.92,801.12,482.80,836.71,1,0,0,Private,Sales,United-States,20,Some-college,10,Never-married,Own-child,Amer-Indian-Eskimo
3825699641,NULL,6,27,4.5000,88.35,14.725000,10,0.8958,0,1,88.35,0.00,0.00,0.00,1,1,1,Private,Prof-specialty,United-States,67,Some-college,10,Married-civ-spouse,Husband,White
3825750485,Wholesaler,74,240,3.2432,-145.12,-1.961081,14,26.5660,21,0,0.00,0.00,0.00,-145.12,0,1,1,Private,Prof-specialty,United-States,39,Masters,14,Married-civ-spouse,Husband,White
3826096546,NULL,19,152,8.0000,71.35,3.755263,13,7.4841,0,1,0.00,0.00,71.35,0.00,1,1,0,Private,Prof-specialty,United-States,33,Bachelors,13,Separated,Not-in-family,White
3826153805,Wholesaler,16,38,2.3750,164.89,10.305625,12,6.4000,0,1,0.00,0.00,0.00,164.89,1,0,0,Private,Prof-specialty,United-States,30,Assoc-acdm,12,Never-married,Unmarried,Black
3826219474,NULL,29,147,5.0690,850.98,29.344138,9,7.4559,0,1,0.00,0.00,0.00,850.98,1,1,0,Private,Transport-moving,United-States,35,HS-grad,9,Never-married,Own-child,White
3831145223,NULL,19,68,3.5789,210.10,11.057895,9,8.5500,10,1,0.00,0.00,0.00,210.10,1,0,0,Private,Adm-clerical,United-States,20,HS-grad,9,Never-married,Own-child,White
3832985417,NULL,169,352,2.0828,908.01,5.372840,9,39.0052,0,1,340.75,0.00,199.70,367.56,1,1,1,Private,Transport-moving,United-States,39,HS-grad,9,Married-civ-spouse,Husband,White
3835049670,NULL,62,174,2.8065,271.17,4.373710,16,21.5636,26,1,29.65,178.46,26.65,36.41,1,1,1,Private,Prof-specialty,United-States,46,Doctorate,16,Married-civ-spouse,Husband,White
3835134152,NULL,39,79,2.0256,228.68,5.863590,9,7.6323,27,1,30.35,62.09,0.00,136.24,1,0,0,Private,Exec-managerial,United-States,46,HS-grad,9,Divorced,Not-in-family,White
3837845155,NULL,30,83,2.7667,254.05,8.468333,3,3.2130,0,1,0.00,254.05,0.00,0.00,1,1,1,Self-emp-not-inc,Handlers-cleaners,Mexico,28,5th-6th,3,Married-civ-spouse,Husband,White
3840688805,NULL,38,43,1.1316,126.76,3.335789,13,9.3214,19,1,40.39,-54.10,22.67,117.80,1,1,1,Private,Exec-managerial,United-States,53,Bachelors,13,Married-civ-spouse,Husband,White
3842485370,Wholesaler,53,139,2.6226,687.39,12.969623,9,15.9000,21,1,133.00,-37.60,526.69,65.30,1,1,1,Private,Exec-managerial,United-States,30,HS-grad,9,Married-civ-spouse,Husband,White
3843106216,NULL,4,6,1.5000,37.65,9.412500,9,1.6364,0,1,0.00,0.00,37.65,0.00,1,1,0,Private,Handlers-cleaners,Mexico,22,HS-grad,9,Never-married,Other-relative,White
3843874001,Wholesaler,30,47,1.5667,94.92,3.164000,10,4.9170,0,1,0.00,0.00,0.00,94.92,1,0,0,Self-emp-not-inc,Machine-op-inspct,United-States,61,Some-college,10,Widowed,Not-in-family,White
3844412509,NULL,31,106,3.4194,325.80,10.509677,13,9.3713,2,1,0.00,203.55,0.00,122.25,1,1,1,Private,Tech-support,United-States,43,Bachelors,13,Married-civ-spouse,Husband,White
3844838654,Wholesaler,101,217,2.1485,867.94,8.593465,6,35.6429,26,1,360.24,0.00,270.26,237.44,1,1,0,Private,Other-service,United-States,17,10th,6,Never-married,Own-child,White
3845048659,NULL,166,504,3.0361,2436.88,14.680000,13,77.0738,18,1,0.00,1390.90,0.00,1045.98,1,1,1,Private,Sales,United-States,28,Bachelors,13,Married-civ-spouse,Husband,White
3845546191,NULL,23,152,6.6087,366.90,15.952174,10,10.0004,15,1,0.00,94.65,175.76,96.49,1,1,1,Private,Exec-managerial,United-States,23,Some-college,10,Married-civ-spouse,Husband,White
3846475760,NULL,15,62,4.1333,252.60,16.840000,13,4.6425,0,1,0.00,252.60,0.00,0.00,1,0,0,State-gov,Adm-clerical,United-States,42,Bachelors,13,Divorced,Unmarried,Black
3846549226,NULL,7,23,3.2857,31.54,4.505714,9,1.1452,0,1,0.00,31.54,0.00,0.00,1,1,1,Private,Craft-repair,United-States,55,HS-grad,9,Married-civ-spouse,Husband,White
3847468347,Wholesaler,79,441,5.5823,766.10,9.697468,9,16.5347,24,1,0.00,0.00,244.01,522.09,1,0,1,Private,Adm-clerical,United-States,43,HS-grad,9,Married-civ-spouse,Wife,White
3847734334,Wholesaler,17,60,3.5294,90.22,5.307059,10,6.8000,0,1,0.00,0.00,0.00,90.22,1,0,0,Private,Other-service,United-States,25,Some-college,10,Never-married,Not-in-family,Asian-Pac-Islander
3848145753,NULL,54,136,2.5185,298.47,5.527222,9,13.8834,6,1,-103.96,145.52,0.00,256.91,1,1,0,Private,Transport-moving,United-States,35,HS-grad,9,Divorced,Not-in-family,White
3850171195,NULL,100,455,4.5500,1247.80,12.478000,10,24.3900,21,1,0.00,503.22,0.00,744.58,1,1,1,Private,Adm-clerical,United-States,41,Some-college,10,Married-civ-spouse,Husband,Black
3850514603,NULL,29,55,1.8966,155.13,5.349310,7,11.9422,0,1,0.00,0.00,155.13,0.00,1,0,0,Private,Other-service,United-States,17,11th,7,Never-married,Own-child,White
3850777257,NULL,22,58,2.6364,220.27,10.012273,14,7.7000,10,1,0.00,212.32,0.00,7.95,1,0,0,State-gov,Exec-managerial,United-States,40,Masters,14,Divorced,Unmarried,White
3851220056,NULL,70,201,2.8714,617.00,8.814286,13,37.9190,0,1,0.00,0.00,617.00,0.00,1,1,1,Private,Sales,United-States,24,Bachelors,13,Married-civ-spouse,Other-relative,White
3851722570,NULL,31,102,3.2903,503.96,16.256774,5,3.7820,3,1,0.00,129.50,0.00,374.46,1,0,0,Private,Other-service,United-States,41,9th,5,Divorced,Other-relative,White
3852270700,NULL,61,189,3.0984,875.95,14.359836,10,16.9458,21,1,0.00,531.35,344.60,0.00,1,1,0,State-gov,Farming-fishing,United-States,36,Some-college,10,Never-married,Own-child,White
3854429839,NULL,42,92,2.1905,306.95,7.308333,10,6.8838,7,1,0.00,0.00,129.65,177.30,1,1,1,Private,Other-service,United-States,61,Some-college,10,Married-civ-spouse,Husband,White
3855621079,NULL,68,232,3.4118,932.29,13.710147,11,21.3724,26,1,188.57,0.00,204.22,539.50,1,1,1,Private,Craft-repair,United-States,35,Assoc-voc,11,Married-civ-spouse,Husband,White
3857449042,NULL,36,775,21.5278,414.29,11.508056,12,11.3688,2,1,131.13,0.00,283.16,0.00,1,1,0,Private,Craft-repair,United-States,38,Assoc-acdm,12,Never-married,Not-in-family,White
3858618130,NULL,18,50,2.7778,174.75,9.708333,11,4.3038,0,1,0.00,174.75,0.00,0.00,1,1,1,Private,Craft-repair,United-States,46,Assoc-voc,11,Married-spouse-absent,Unmarried,White
3858679885,Wholesaler,67,221,3.2985,912.34,13.617015,9,17.7349,22,1,117.85,262.09,181.50,350.90,1,1,1,Private,Prof-specialty,United-States,34,HS-grad,9,Married-civ-spouse,Husband,Black
3859305929,Wholesaler,104,596,5.7308,1296.33,12.464712,10,49.5248,29,1,0.00,498.20,259.86,538.27,1,1,0,Private,Craft-repair,United-States,21,Some-college,10,Never-married,Not-in-family,White
3860977041,Personal,25,78,3.1200,390.74,15.629600,13,7.3875,12,1,0.00,170.90,0.00,219.84,1,1,0,Federal-gov,Tech-support,United-States,44,Bachelors,13,Divorced,Not-in-family,White
3861214323,NULL,24,56,2.3333,114.91,4.787917,15,8.7816,0,1,0.00,114.91,0.00,0.00,1,1,1,Private,Prof-specialty,United-States,41,Prof-school,15,Married-civ-spouse,Husband,White
3861494467,NULL,174,265,1.5230,502.45,2.887644,13,66.5376,18,1,0.00,171.03,0.00,331.42,1,1,0,Self-emp-not-inc,Transport-moving,United-States,34,Bachelors,13,Divorced,Not-in-family,White
3861724458,NULL,15,33,2.2000,148.15,9.876667,9,3.8565,0,1,0.00,148.15,0.00,0.00,1,1,1,State-gov,Craft-repair,United-States,35,HS-grad,9,Married-civ-spouse,Husband,White
3862268739,NULL,1,-4,-4.0000,-31.80,-31.800000,10,0.5000,0,0,-31.80,0.00,0.00,0.00,1,0,0,Private,Prof-specialty,United-States,20,Some-college,10,Never-married,Not-in-family,White
3863861985,NULL,1,1,1.0000,4.25,4.250000,6,0.3529,0,1,0.00,0.00,4.25,0.00,1,0,0,Private,Other-service,United-States,17,10th,6,Never-married,Own-child,White
3864023686,NULL,136,335,2.4632,502.44,3.694412,13,37.6176,9,1,94.50,0.00,219.38,188.56,1,0,0,Private,Prof-specialty,United-States,47,Bachelors,13,Separated,Unmarried,White
3864215576,NULL,18,46,2.5556,212.37,11.798333,4,1.0134,8,1,0.00,0.00,0.00,212.37,1,1,0,Private,Transport-moving,United-States,71,7th-8th,4,Widowed,Not-in-family,White
3864435796,Wholesaler,152,2487,16.3618,4101.71,26.984934,13,47.0440,28,1,1180.16,1204.30,955.50,761.75,1,1,1,Self-emp-inc,Sales,United-States,42,Bachelors,13,Married-civ-spouse,Husband,White
3866365674,Wholesaler,117,249,2.1282,426.08,3.641709,9,45.7821,5,1,96.89,0.00,0.00,329.19,1,0,0,Private,Machine-op-inspct,United-States,23,HS-grad,9,Never-married,Own-child,Black
3866756734,NULL,29,77,2.6552,160.80,5.544828,13,8.9755,0,1,0.00,0.00,0.00,160.80,1,1,0,State-gov,Adm-clerical,United-States,42,Bachelors,13,Divorced,Not-in-family,White
3866978026,NULL,31,58,1.8710,50.51,1.629355,4,1.8786,0,1,0.00,0.00,0.00,50.51,1,1,0,Self-emp-not-inc,Farming-fishing,United-States,66,7th-8th,4,Widowed,Unmarried,White
3867329560,NULL,36,148,4.1111,614.11,17.058611,9,11.9988,0,1,0.00,0.00,0.00,614.11,1,1,1,Private,Craft-repair,United-States,27,HS-grad,9,Married-civ-spouse,Husband,White
3867957493,NULL,58,194,3.3448,1104.51,19.043276,16,17.8466,10,1,562.04,282.51,259.96,0.00,1,0,1,Local-gov,Prof-specialty,United-States,52,Doctorate,16,Married-civ-spouse,Wife,White
3867980242,NULL,28,83,2.9643,181.84,6.494286,10,5.7148,0,1,181.84,0.00,0.00,0.00,1,0,0,Self-emp-not-inc,Sales,United-States,49,Some-college,10,Divorced,Not-in-family,White
3868466651,NULL,34,51,1.5000,84.09,2.473235,10,8.7176,0,1,0.00,0.00,84.09,0.00,1,1,0,Private,Craft-repair,United-States,39,Some-college,10,Divorced,Unmarried,White
3869405051,NULL,9,52,5.7778,206.55,22.950000,11,3.0942,0,1,0.00,0.00,0.00,206.55,1,1,1,Self-emp-not-inc,Exec-managerial,United-States,32,Assoc-voc,11,Married-civ-spouse,Husband,White
3870689769,NULL,42,-21,-0.5000,32.28,0.768571,10,8.2362,10,1,10.29,21.99,0.00,0.00,1,0,0,Private,Adm-clerical,United-States,51,Some-college,10,Divorced,Unmarried,White
3871095438,NULL,29,566,19.5172,1204.84,41.546207,10,8.2853,0,1,0.00,0.00,1204.84,0.00,1,1,1,Private,Sales,United-States,35,Some-college,10,Married-civ-spouse,Husband,White
3871814831,Wholesaler,66,159,2.4091,578.55,8.765909,10,34.7358,27,1,0.00,0.00,0.00,578.55,1,0,0,Private,Sales,United-States,19,Some-college,10,Never-married,Own-child,White
3872242769,Wholesaler,105,358,3.4095,958.83,9.131714,12,57.2775,8,1,0.00,611.45,0.00,347.38,1,0,1,Private,Prof-specialty,United-States,22,Assoc-acdm,12,Married-civ-spouse,Wife,White
3872708791,NULL,96,49,0.5104,364.58,3.797708,15,28.8000,18,1,169.26,-210.91,217.18,189.05,1,1,1,Self-emp-inc,Prof-specialty,United-States,50,Prof-school,15,Married-civ-spouse,Husband,White
3873839723,NULL,1,12540,12540.0000,0.00,0.000000,10,0.3846,0,1,0.00,0.00,0.00,0.00,1,1,0,Private,Sales,United-States,26,Some-college,10,Separated,Own-child,Amer-Indian-Eskimo
3875406030,NULL,398,1231,3.0930,3652.94,9.178241,13,156.7722,23,1,0.00,303.99,820.46,2528.49,1,1,1,Self-emp-not-inc,Craft-repair,United-States,33,Bachelors,13,Married-civ-spouse,Husband,White
3876541987,NULL,51,117,2.2941,729.01,14.294314,9,7.4052,25,1,44.40,351.71,35.66,297.24,1,0,0,Private,Sales,United-States,62,HS-grad,9,Widowed,Not-in-family,White
3878191352,Wholesaler,193,564,2.9223,1948.08,10.093679,10,42.8846,24,1,634.69,449.62,118.71,745.06,1,1,1,Self-emp-not-inc,Other-service,United-States,45,Some-college,10,Married-civ-spouse,Husband,White
3879242989,NULL,129,570,4.4186,1933.71,14.990000,9,35.1783,5,1,0.00,785.92,470.57,677.22,1,1,0,Private,Craft-repair,United-States,33,HS-grad,9,Never-married,Not-in-family,White
3879664436,NULL,48,16916,352.4167,20438.95,425.811458,7,15.9984,25,1,757.59,1854.12,4447.02,13380.22,1,0,0,Private,Sales,United-States,21,11th,7,Never-married,Own-child,White
3883161152,NULL,119,430,3.6134,1889.56,15.878655,10,22.0388,19,1,111.75,226.15,533.91,1017.75,1,1,1,Self-emp-inc,Exec-managerial,United-States,54,Some-college,10,Married-civ-spouse,Husband,White
3883264518,NULL,20,63,3.1500,208.02,10.401000,9,5.8060,0,1,0.00,0.00,208.02,0.00,1,1,0,Private,Transport-moving,United-States,31,HS-grad,9,Never-married,Own-child,Black
3883644010,NULL,53,99,1.8679,218.49,4.122453,13,21.5339,0,1,0.00,0.00,0.00,218.49,1,1,1,Private,Exec-managerial,United-States,32,Bachelors,13,Married-civ-spouse,Husband,White
3885487703,Wholesaler,5,-15,-3.0000,-44.25,-8.850000,10,2.0835,0,0,0.00,0.00,0.00,-44.25,0,0,0,Private,Prof-specialty,United-States,24,Some-college,10,Separated,Not-in-family,White
3886397214,NULL,22,47,2.1364,148.75,6.761364,13,6.2172,0,1,148.75,0.00,0.00,0.00,1,1,1,Local-gov,Protective-serv,United-States,46,Bachelors,13,Married-civ-spouse,Husband,White
3887843271,NULL,22,76,3.4545,361.90,16.450000,6,7.7638,21,1,86.70,231.85,43.35,0.00,1,1,0,Private,Prof-specialty,United-States,17,10th,6,Never-married,Own-child,White
3889201302,NULL,4,24,6.0000,61.20,15.300000,13,1.7332,14,1,30.60,0.00,30.60,0.00,1,1,0,Private,Exec-managerial,United-States,30,Bachelors,13,Never-married,Not-in-family,White
3889528463,NULL,13,347,26.6923,328.42,25.263077,10,4.8152,11,1,0.00,65.79,262.63,0.00,1,1,0,State-gov,Other-service,United-States,27,Some-college,10,Never-married,Not-in-family,White
3892203540,Personal,1,-1,-1.0000,-18.00,-18.000000,9,0.1837,0,0,0.00,0.00,0.00,-18.00,0,1,1,Self-emp-inc,Exec-managerial,United-States,49,HS-grad,9,Married-civ-spouse,Husband,White
3892545244,NULL,101,393,3.8911,867.48,8.588911,7,25.2500,3,1,0.00,0.00,867.48,0.00,1,0,1,Private,Adm-clerical,Mexico,28,11th,7,Married-civ-spouse,Wife,White
3892616991,NULL,189,1555,8.2275,2440.20,12.911111,10,37.0629,30,1,142.69,1049.28,1077.08,171.15,1,0,1,Private,Exec-managerial,United-States,51,Some-college,10,Married-civ-spouse,Wife,White
3893311390,NULL,13,37,2.8462,222.13,17.086923,16,4.4252,0,1,0.00,222.13,0.00,0.00,1,0,0,Local-gov,Prof-specialty,United-States,47,Doctorate,16,Never-married,Unmarried,White
3893789786,NULL,17,62,3.6471,143.12,8.418824,12,5.2309,0,1,0.00,0.00,0.00,143.12,1,1,1,Self-emp-inc,Sales,United-States,39,Assoc-acdm,12,Married-civ-spouse,Husband,White
3893850628,NULL,206,454,2.2039,892.60,4.333010,13,103.0000,4,1,0.00,0.00,0.00,892.60,1,0,0,Private,Exec-managerial,United-States,26,Bachelors,13,Never-married,Own-child,White
3895610495,Personal,1,-2,-2.0000,-2.50,-2.500000,9,0.2500,0,0,-2.50,0.00,0.00,0.00,1,1,1,Private,Machine-op-inspct,United-States,36,HS-grad,9,Married-civ-spouse,Husband,Black
